image_name,status,num_detections,max_confidence,predicted_classes,box_summary
NoDefectTempSelect_0386.bmp,FALSE_POSITIVE,6,0.865748,ConvexPoint,"ConvexPoint:count=6,max_conf=0.865748"
NoDefectTempSelect_0387.bmp,FALSE_POSITIVE,1,0.791646,ConvexPoint,"ConvexPoint:count=1,max_conf=0.791646"
NoDefectTempSelect_0388.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0389.bmp,FALSE_POSITIVE,17,0.861586,ConvexPoint,"ConvexPoint:count=17,max_conf=0.861586"
NoDefectTempSelect_0390.bmp,FALSE_POSITIVE,9,0.852400,ConvexPoint,"ConvexPoint:count=9,max_conf=0.852400"
NoDefectTempSelect_0391.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0392.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0393.bmp,FALSE_POSITIVE,1,0.681684,ConvexPoint,"ConvexPoint:count=1,max_conf=0.681684"
NoDefectTempSelect_0394.bmp,FALSE_POSITIVE,12,0.839037,ConvexPoint,"ConvexPoint:count=12,max_conf=0.839037"
NoDefectTempSelect_0395.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0396.bmp,FALSE_POSITIVE,1,0.761848,ConvexPoint,"ConvexPoint:count=1,max_conf=0.761848"
NoDefectTempSelect_0397.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0398.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0399.bmp,FALSE_POSITIVE,1,0.704537,ConvexPoint,"ConvexPoint:count=1,max_conf=0.704537"
NoDefectTempSelect_0400.bmp,FALSE_POSITIVE,17,0.909344,ConvexPoint,"ConvexPoint:count=17,max_conf=0.909344"
NoDefectTempSelect_0401.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0402.bmp,FALSE_POSITIVE,6,0.849971,ConvexPoint,"ConvexPoint:count=6,max_conf=0.849971"
NoDefectTempSelect_0403.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0404.bmp,FALSE_POSITIVE,1,0.438471,ConvexPoint,"ConvexPoint:count=1,max_conf=0.438471"
NoDefectTempSelect_0405.bmp,FALSE_POSITIVE,7,0.878992,ConvexPoint,"ConvexPoint:count=7,max_conf=0.878992"
NoDefectTempSelect_0406.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0407.bmp,FALSE_POSITIVE,4,0.720719,ConvexPoint,"ConvexPoint:count=4,max_conf=0.720719"
NoDefectTempSelect_0408.bmp,FALSE_POSITIVE,1,0.700095,ConvexPoint,"ConvexPoint:count=1,max_conf=0.700095"
NoDefectTempSelect_0409.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0410.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0411.bmp,FALSE_POSITIVE,4,0.789144,ConvexPoint,"ConvexPoint:count=4,max_conf=0.789144"
NoDefectTempSelect_0412.bmp,FALSE_POSITIVE,11,0.889627,ConvexPoint,"ConvexPoint:count=11,max_conf=0.889627"
NoDefectTempSelect_0413.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0414.bmp,FALSE_POSITIVE,1,0.780862,ConvexPoint,"ConvexPoint:count=1,max_conf=0.780862"
NoDefectTempSelect_0415.bmp,FALSE_POSITIVE,8,0.874474,ConvexPoint,"ConvexPoint:count=8,max_conf=0.874474"
NoDefectTempSelect_0416.bmp,FALSE_POSITIVE,2,0.508300,ConvexPoint,"ConvexPoint:count=2,max_conf=0.508300"
NoDefectTempSelect_0417.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0418.bmp,FALSE_POSITIVE,2,0.680527,ConvexPoint,"ConvexPoint:count=2,max_conf=0.680527"
NoDefectTempSelect_0419.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0420.bmp,FALSE_POSITIVE,1,0.629414,ConvexPoint,"ConvexPoint:count=1,max_conf=0.629414"
NoDefectTempSelect_0421.bmp,FALSE_POSITIVE,1,0.699062,ConvexPoint,"ConvexPoint:count=1,max_conf=0.699062"
NoDefectTempSelect_0422.bmp,FALSE_POSITIVE,8,0.867023,ConvexPoint,"ConvexPoint:count=8,max_conf=0.867023"
NoDefectTempSelect_0423.bmp,FALSE_POSITIVE,1,0.328096,ConvexPoint,"ConvexPoint:count=1,max_conf=0.328096"
NoDefectTempSelect_0424.bmp,FALSE_POSITIVE,1,0.287596,ConvexPoint,"ConvexPoint:count=1,max_conf=0.287596"
NoDefectTempSelect_0425.bmp,FALSE_POSITIVE,2,0.729977,ConvexPoint;FiberNep,"ConvexPoint:count=1,max_conf=0.429977;FiberNep:count=1,max_conf=0.729977"
NoDefectTempSelect_0426.bmp,FALSE_POSITIVE,11,0.843813,ConvexPoint,"ConvexPoint:count=11,max_conf=0.843813"
NoDefectTempSelect_0427.bmp,FALSE_POSITIVE,5,0.849615,ConvexPoint,"ConvexPoint:count=5,max_conf=0.849615"
NoDefectTempSelect_0428.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0429.bmp,FALSE_POSITIVE,1,0.614765,ConvexPoint,"ConvexPoint:count=1,max_conf=0.614765"
NoDefectTempSelect_0430.bmp,FALSE_POSITIVE,1,0.291846,ConvexPoint,"ConvexPoint:count=1,max_conf=0.291846"
NoDefectTempSelect_0431.bmp,FALSE_POSITIVE,16,0.896832,ConvexPoint,"ConvexPoint:count=16,max_conf=0.896832"
NoDefectTempSelect_0432.bmp,FALSE_POSITIVE,1,0.339202,ConvexPoint,"ConvexPoint:count=1,max_conf=0.339202"
NoDefectTempSelect_0433.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0434.bmp,FALSE_POSITIVE,2,0.626518,ConvexPoint,"ConvexPoint:count=2,max_conf=0.626518"
NoDefectTempSelect_0435.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0436.bmp,FALSE_POSITIVE,1,0.615065,ConvexPoint,"ConvexPoint:count=1,max_conf=0.615065"
NoDefectTempSelect_0437.bmp,FALSE_POSITIVE,2,0.634606,ConvexPoint,"ConvexPoint:count=2,max_conf=0.634606"
NoDefectTempSelect_0438.bmp,FALSE_POSITIVE,15,0.887219,ConvexPoint,"ConvexPoint:count=15,max_conf=0.887219"
NoDefectTempSelect_0439.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0440.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0441.bmp,FALSE_POSITIVE,2,0.587871,ConvexPoint,"ConvexPoint:count=2,max_conf=0.587871"
NoDefectTempSelect_0442.bmp,FALSE_POSITIVE,2,0.750819,ConvexPoint,"ConvexPoint:count=2,max_conf=0.750819"
NoDefectTempSelect_0443.bmp,FALSE_POSITIVE,1,0.714108,ConvexPoint,"ConvexPoint:count=1,max_conf=0.714108"
NoDefectTempSelect_0444.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0445.bmp,FALSE_POSITIVE,1,0.799423,ConvexPoint,"ConvexPoint:count=1,max_conf=0.799423"
NoDefectTempSelect_0446.bmp,FALSE_POSITIVE,7,0.876725,ConvexPoint,"ConvexPoint:count=7,max_conf=0.876725"
NoDefectTempSelect_0447.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0448.bmp,FALSE_POSITIVE,3,0.817861,ConvexPoint,"ConvexPoint:count=3,max_conf=0.817861"
NoDefectTempSelect_0449.bmp,FALSE_POSITIVE,2,0.659209,ConvexPoint,"ConvexPoint:count=2,max_conf=0.659209"
NoDefectTempSelect_0450.bmp,FALSE_POSITIVE,4,0.742398,ConvexPoint,"ConvexPoint:count=4,max_conf=0.742398"
NoDefectTempSelect_0451.bmp,FALSE_POSITIVE,1,0.578789,ConvexPoint,"ConvexPoint:count=1,max_conf=0.578789"
NoDefectTempSelect_0452.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0453.bmp,FALSE_POSITIVE,2,0.735313,ConvexPoint,"ConvexPoint:count=2,max_conf=0.735313"
NoDefectTempSelect_0454.bmp,FALSE_POSITIVE,12,0.833522,ConvexPoint,"ConvexPoint:count=12,max_conf=0.833522"
NoDefectTempSelect_0455.bmp,FALSE_POSITIVE,1,0.772697,ConvexPoint,"ConvexPoint:count=1,max_conf=0.772697"
NoDefectTempSelect_0456.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0457.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0458.bmp,FALSE_POSITIVE,4,0.885663,ConvexPoint,"ConvexPoint:count=4,max_conf=0.885663"
NoDefectTempSelect_0459.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0460.bmp,FALSE_POSITIVE,9,0.887082,ConvexPoint,"ConvexPoint:count=9,max_conf=0.887082"
NoDefectTempSelect_0461.bmp,FALSE_POSITIVE,1,0.575762,ConvexPoint,"ConvexPoint:count=1,max_conf=0.575762"
NoDefectTempSelect_0462.bmp,FALSE_POSITIVE,2,0.509500,ConvexPoint,"ConvexPoint:count=2,max_conf=0.509500"
NoDefectTempSelect_0463.bmp,FALSE_POSITIVE,7,0.696899,ConvexPoint,"ConvexPoint:count=7,max_conf=0.696899"
NoDefectTempSelect_0464.bmp,FALSE_POSITIVE,17,0.845716,ConvexPoint,"ConvexPoint:count=17,max_conf=0.845716"
NoDefectTempSelect_0465.bmp,FALSE_POSITIVE,4,0.769597,ConvexPoint,"ConvexPoint:count=4,max_conf=0.769597"
NoDefectTempSelect_0466.bmp,FALSE_POSITIVE,1,0.821092,ConvexPoint,"ConvexPoint:count=1,max_conf=0.821092"
NoDefectTempSelect_0467.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0468.bmp,FALSE_POSITIVE,3,0.695519,ConvexPoint,"ConvexPoint:count=3,max_conf=0.695519"
NoDefectTempSelect_0469.bmp,FALSE_POSITIVE,13,0.893514,ConvexPoint,"ConvexPoint:count=13,max_conf=0.893514"
NoDefectTempSelect_0470.bmp,FALSE_POSITIVE,5,0.807693,ConvexPoint,"ConvexPoint:count=5,max_conf=0.807693"
NoDefectTempSelect_0471.bmp,FALSE_POSITIVE,19,0.821874,ConvexPoint,"ConvexPoint:count=19,max_conf=0.821874"
NoDefectTempSelect_0472.bmp,FALSE_POSITIVE,2,0.656391,ConvexPoint,"ConvexPoint:count=2,max_conf=0.656391"
NoDefectTempSelect_0473.bmp,FALSE_POSITIVE,1,0.533966,ConvexPoint,"ConvexPoint:count=1,max_conf=0.533966"
NoDefectTempSelect_0474.bmp,FALSE_POSITIVE,1,0.442790,ConvexPoint,"ConvexPoint:count=1,max_conf=0.442790"
NoDefectTempSelect_0475.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0476.bmp,FALSE_POSITIVE,1,0.760163,FiberNep,"FiberNep:count=1,max_conf=0.760163"
NoDefectTempSelect_0477.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0478.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0479.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0480.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0481.bmp,FALSE_POSITIVE,3,0.667168,ConvexPoint,"ConvexPoint:count=3,max_conf=0.667168"
NoDefectTempSelect_0482.bmp,FALSE_POSITIVE,5,0.870976,ConvexPoint,"ConvexPoint:count=5,max_conf=0.870976"
NoDefectTempSelect_0483.bmp,FALSE_POSITIVE,2,0.626897,ConvexPoint,"ConvexPoint:count=2,max_conf=0.626897"
NoDefectTempSelect_0484.bmp,FALSE_POSITIVE,3,0.773723,ConvexPoint,"ConvexPoint:count=3,max_conf=0.773723"
NoDefectTempSelect_0485.bmp,FALSE_POSITIVE,1,0.821609,ConvexPoint,"ConvexPoint:count=1,max_conf=0.821609"
NoDefectTempSelect_0486.bmp,FALSE_POSITIVE,2,0.458577,ConvexPoint,"ConvexPoint:count=2,max_conf=0.458577"
NoDefectTempSelect_0487.bmp,FALSE_POSITIVE,1,0.449175,ConvexPoint,"ConvexPoint:count=1,max_conf=0.449175"
NoDefectTempSelect_0488.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0489.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0490.bmp,FALSE_POSITIVE,13,0.818795,ConvexPoint,"ConvexPoint:count=13,max_conf=0.818795"
NoDefectTempSelect_0491.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0492.bmp,FALSE_POSITIVE,10,0.889754,ConvexPoint,"ConvexPoint:count=10,max_conf=0.889754"
NoDefectTempSelect_0493.bmp,FALSE_POSITIVE,1,0.759119,ConvexPoint,"ConvexPoint:count=1,max_conf=0.759119"
NoDefectTempSelect_0494.bmp,FALSE_POSITIVE,11,0.846187,ConvexPoint,"ConvexPoint:count=11,max_conf=0.846187"
NoDefectTempSelect_0495.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0496.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0497.bmp,FALSE_POSITIVE,2,0.788652,ConvexPoint,"ConvexPoint:count=2,max_conf=0.788652"
NoDefectTempSelect_0498.bmp,FALSE_POSITIVE,1,0.553150,ConvexPoint,"ConvexPoint:count=1,max_conf=0.553150"
NoDefectTempSelect_0499.bmp,FALSE_POSITIVE,2,0.732725,ConvexPoint,"ConvexPoint:count=2,max_conf=0.732725"
NoDefectTempSelect_0500.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0501.bmp,FALSE_POSITIVE,19,0.860748,ConvexPoint;FiberNep,"ConvexPoint:count=18,max_conf=0.860748;FiberNep:count=1,max_conf=0.837678"
NoDefectTempSelect_0502.bmp,FALSE_POSITIVE,19,0.839183,ConvexPoint,"ConvexPoint:count=19,max_conf=0.839183"
NoDefectTempSelect_0503.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0504.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0505.bmp,FALSE_POSITIVE,1,0.589560,FiberNep,"FiberNep:count=1,max_conf=0.589560"
NoDefectTempSelect_0506.bmp,FALSE_POSITIVE,1,0.737472,ConvexPoint,"ConvexPoint:count=1,max_conf=0.737472"
NoDefectTempSelect_0507.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0508.bmp,FALSE_POSITIVE,2,0.554839,ConvexPoint,"ConvexPoint:count=2,max_conf=0.554839"
NoDefectTempSelect_0509.bmp,FALSE_POSITIVE,1,0.635322,ConvexPoint,"ConvexPoint:count=1,max_conf=0.635322"
NoDefectTempSelect_0510.bmp,FALSE_POSITIVE,1,0.685208,ConvexPoint,"ConvexPoint:count=1,max_conf=0.685208"
NoDefectTempSelect_0511.bmp,FALSE_POSITIVE,1,0.496808,ConvexPoint,"ConvexPoint:count=1,max_conf=0.496808"
NoDefectTempSelect_0512.bmp,FALSE_POSITIVE,1,0.738356,ConvexPoint,"ConvexPoint:count=1,max_conf=0.738356"
NoDefectTempSelect_0513.bmp,FALSE_POSITIVE,1,0.767730,ConvexPoint,"ConvexPoint:count=1,max_conf=0.767730"
NoDefectTempSelect_0514.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0515.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0516.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0517.bmp,FALSE_POSITIVE,12,0.881711,ConvexPoint,"ConvexPoint:count=12,max_conf=0.881711"
NoDefectTempSelect_0518.bmp,FALSE_POSITIVE,1,0.318953,ConvexPoint,"ConvexPoint:count=1,max_conf=0.318953"
NoDefectTempSelect_0519.bmp,FALSE_POSITIVE,1,0.456470,ConvexPoint,"ConvexPoint:count=1,max_conf=0.456470"
NoDefectTempSelect_0520.bmp,FALSE_POSITIVE,1,0.622779,ConvexPoint,"ConvexPoint:count=1,max_conf=0.622779"
NoDefectTempSelect_0521.bmp,FALSE_POSITIVE,2,0.437914,ConvexPoint,"ConvexPoint:count=2,max_conf=0.437914"
NoDefectTempSelect_0522.bmp,FALSE_POSITIVE,1,0.769649,ConvexPoint,"ConvexPoint:count=1,max_conf=0.769649"
NoDefectTempSelect_0523.bmp,FALSE_POSITIVE,7,0.827811,ConvexPoint,"ConvexPoint:count=7,max_conf=0.827811"
NoDefectTempSelect_0524.bmp,FALSE_POSITIVE,11,0.847166,ConvexPoint;FiberNep,"ConvexPoint:count=9,max_conf=0.847166;FiberNep:count=2,max_conf=0.775221"
NoDefectTempSelect_0525.bmp,FALSE_POSITIVE,3,0.832563,ConvexPoint,"ConvexPoint:count=3,max_conf=0.832563"
NoDefectTempSelect_0526.bmp,FALSE_POSITIVE,1,0.711927,ConvexPoint,"ConvexPoint:count=1,max_conf=0.711927"
NoDefectTempSelect_0527.bmp,FALSE_POSITIVE,1,0.584968,FiberNep,"FiberNep:count=1,max_conf=0.584968"
NoDefectTempSelect_0528.bmp,FALSE_POSITIVE,12,0.869817,ConvexPoint,"ConvexPoint:count=12,max_conf=0.869817"
NoDefectTempSelect_0529.bmp,FALSE_POSITIVE,1,0.595297,ConvexPoint,"ConvexPoint:count=1,max_conf=0.595297"
NoDefectTempSelect_0530.bmp,FALSE_POSITIVE,1,0.822079,ConvexPoint,"ConvexPoint:count=1,max_conf=0.822079"
NoDefectTempSelect_0531.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0532.bmp,FALSE_POSITIVE,1,0.619027,ConvexPoint,"ConvexPoint:count=1,max_conf=0.619027"
NoDefectTempSelect_0533.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0534.bmp,FALSE_POSITIVE,2,0.881066,ConvexPoint,"ConvexPoint:count=2,max_conf=0.881066"
NoDefectTempSelect_0535.bmp,FALSE_POSITIVE,1,0.341479,ConvexPoint,"ConvexPoint:count=1,max_conf=0.341479"
NoDefectTempSelect_0536.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0537.bmp,FALSE_POSITIVE,1,0.364285,ConvexPoint,"ConvexPoint:count=1,max_conf=0.364285"
NoDefectTempSelect_0538.bmp,FALSE_POSITIVE,3,0.774675,ConvexPoint,"ConvexPoint:count=3,max_conf=0.774675"
NoDefectTempSelect_0539.bmp,FALSE_POSITIVE,1,0.296271,ConvexPoint,"ConvexPoint:count=1,max_conf=0.296271"
NoDefectTempSelect_0540.bmp,FALSE_POSITIVE,1,0.478496,ConvexPoint,"ConvexPoint:count=1,max_conf=0.478496"
NoDefectTempSelect_0541.bmp,FALSE_POSITIVE,7,0.862870,ConvexPoint,"ConvexPoint:count=7,max_conf=0.862870"
NoDefectTempSelect_0542.bmp,FALSE_POSITIVE,2,0.817966,ConvexPoint;FiberNep,"ConvexPoint:count=1,max_conf=0.518135;FiberNep:count=1,max_conf=0.817966"
NoDefectTempSelect_0543.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0544.bmp,FALSE_POSITIVE,15,0.878276,ConvexPoint,"ConvexPoint:count=15,max_conf=0.878276"
NoDefectTempSelect_0545.bmp,FALSE_POSITIVE,1,0.781113,ConvexPoint,"ConvexPoint:count=1,max_conf=0.781113"
NoDefectTempSelect_0546.bmp,FALSE_POSITIVE,2,0.735854,ConvexPoint,"ConvexPoint:count=2,max_conf=0.735854"
NoDefectTempSelect_0547.bmp,FALSE_POSITIVE,1,0.369808,ConvexPoint,"ConvexPoint:count=1,max_conf=0.369808"
NoDefectTempSelect_0548.bmp,FALSE_POSITIVE,2,0.446503,ConvexPoint,"ConvexPoint:count=2,max_conf=0.446503"
NoDefectTempSelect_0549.bmp,FALSE_POSITIVE,1,0.792694,ConvexPoint,"ConvexPoint:count=1,max_conf=0.792694"
NoDefectTempSelect_0550.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0551.bmp,FALSE_POSITIVE,1,0.795544,ConvexPoint,"ConvexPoint:count=1,max_conf=0.795544"
NoDefectTempSelect_0552.bmp,FALSE_POSITIVE,4,0.742615,ConvexPoint,"ConvexPoint:count=4,max_conf=0.742615"
NoDefectTempSelect_0553.bmp,FALSE_POSITIVE,1,0.605370,ConvexPoint,"ConvexPoint:count=1,max_conf=0.605370"
NoDefectTempSelect_0554.bmp,FALSE_POSITIVE,1,0.639745,ConvexPoint,"ConvexPoint:count=1,max_conf=0.639745"
NoDefectTempSelect_0555.bmp,FALSE_POSITIVE,14,0.859882,ConvexPoint,"ConvexPoint:count=14,max_conf=0.859882"
NoDefectTempSelect_0556.bmp,FALSE_POSITIVE,8,0.858267,ConvexPoint,"ConvexPoint:count=8,max_conf=0.858267"
NoDefectTempSelect_0557.bmp,FALSE_POSITIVE,1,0.407760,ConvexPoint,"ConvexPoint:count=1,max_conf=0.407760"
NoDefectTempSelect_0558.bmp,FALSE_POSITIVE,1,0.316844,ConvexPoint,"ConvexPoint:count=1,max_conf=0.316844"
NoDefectTempSelect_0559.bmp,FALSE_POSITIVE,1,0.365964,ConvexPoint,"ConvexPoint:count=1,max_conf=0.365964"
NoDefectTempSelect_0560.bmp,FALSE_POSITIVE,1,0.507154,ConvexPoint,"ConvexPoint:count=1,max_conf=0.507154"
NoDefectTempSelect_0561.bmp,FALSE_POSITIVE,2,0.692344,ConvexPoint,"ConvexPoint:count=2,max_conf=0.692344"
NoDefectTempSelect_0562.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0563.bmp,FALSE_POSITIVE,16,0.871698,ConvexPoint,"ConvexPoint:count=16,max_conf=0.871698"
NoDefectTempSelect_0564.bmp,FALSE_POSITIVE,1,0.783151,ConvexPoint,"ConvexPoint:count=1,max_conf=0.783151"
NoDefectTempSelect_0565.bmp,FALSE_POSITIVE,1,0.565892,ConvexPoint,"ConvexPoint:count=1,max_conf=0.565892"
NoDefectTempSelect_0566.bmp,FALSE_POSITIVE,20,0.897386,ConvexPoint,"ConvexPoint:count=20,max_conf=0.897386"
NoDefectTempSelect_0567.bmp,FALSE_POSITIVE,2,0.773126,ConvexPoint,"ConvexPoint:count=2,max_conf=0.773126"
NoDefectTempSelect_0568.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0569.bmp,FALSE_POSITIVE,2,0.692292,ConvexPoint;FiberNep,"ConvexPoint:count=1,max_conf=0.658351;FiberNep:count=1,max_conf=0.692292"
NoDefectTempSelect_0570.bmp,FALSE_POSITIVE,1,0.792324,ConvexPoint,"ConvexPoint:count=1,max_conf=0.792324"
NoDefectTempSelect_0571.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0572.bmp,FALSE_POSITIVE,2,0.855607,ConvexPoint,"ConvexPoint:count=2,max_conf=0.855607"
NoDefectTempSelect_0573.bmp,FALSE_POSITIVE,2,0.634444,ConvexPoint,"ConvexPoint:count=2,max_conf=0.634444"
NoDefectTempSelect_0574.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0575.bmp,FALSE_POSITIVE,1,0.590174,ConvexPoint,"ConvexPoint:count=1,max_conf=0.590174"
NoDefectTempSelect_0576.bmp,FALSE_POSITIVE,1,0.329885,ConvexPoint,"ConvexPoint:count=1,max_conf=0.329885"
NoDefectTempSelect_0577.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0578.bmp,FALSE_POSITIVE,1,0.716374,ConvexPoint,"ConvexPoint:count=1,max_conf=0.716374"
NoDefectTempSelect_0579.bmp,FALSE_POSITIVE,11,0.803545,ConvexPoint,"ConvexPoint:count=11,max_conf=0.803545"
NoDefectTempSelect_0580.bmp,FALSE_POSITIVE,4,0.812263,ConvexPoint,"ConvexPoint:count=4,max_conf=0.812263"
NoDefectTempSelect_0581.bmp,FALSE_POSITIVE,3,0.841863,ConvexPoint,"ConvexPoint:count=3,max_conf=0.841863"
NoDefectTempSelect_0582.bmp,FALSE_POSITIVE,12,0.871120,ConvexPoint,"ConvexPoint:count=12,max_conf=0.871120"
NoDefectTempSelect_0583.bmp,FALSE_POSITIVE,1,0.635944,ConvexPoint,"ConvexPoint:count=1,max_conf=0.635944"
NoDefectTempSelect_0584.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0585.bmp,FALSE_POSITIVE,5,0.833664,ConvexPoint,"ConvexPoint:count=5,max_conf=0.833664"
NoDefectTempSelect_0586.bmp,FALSE_POSITIVE,1,0.363014,ConvexPoint,"ConvexPoint:count=1,max_conf=0.363014"
NoDefectTempSelect_0587.bmp,FALSE_POSITIVE,11,0.826887,ConvexPoint,"ConvexPoint:count=11,max_conf=0.826887"
NoDefectTempSelect_0588.bmp,FALSE_POSITIVE,1,0.624867,ConvexPoint,"ConvexPoint:count=1,max_conf=0.624867"
NoDefectTempSelect_0589.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0590.bmp,FALSE_POSITIVE,1,0.332445,ConvexPoint,"ConvexPoint:count=1,max_conf=0.332445"
NoDefectTempSelect_0591.bmp,FALSE_POSITIVE,1,0.720821,ConvexPoint,"ConvexPoint:count=1,max_conf=0.720821"
NoDefectTempSelect_0592.bmp,FALSE_POSITIVE,1,0.775896,ConvexPoint,"ConvexPoint:count=1,max_conf=0.775896"
NoDefectTempSelect_0593.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0594.bmp,FALSE_POSITIVE,7,0.865463,ConvexPoint,"ConvexPoint:count=7,max_conf=0.865463"
NoDefectTempSelect_0595.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0596.bmp,FALSE_POSITIVE,16,0.883055,ConvexPoint,"ConvexPoint:count=16,max_conf=0.883055"
NoDefectTempSelect_0597.bmp,FALSE_POSITIVE,1,0.551487,ConvexPoint,"ConvexPoint:count=1,max_conf=0.551487"
NoDefectTempSelect_0598.bmp,FALSE_POSITIVE,8,0.825681,ConvexPoint,"ConvexPoint:count=8,max_conf=0.825681"
NoDefectTempSelect_0599.bmp,FALSE_POSITIVE,8,0.714032,ConvexPoint,"ConvexPoint:count=8,max_conf=0.714032"
NoDefectTempSelect_0600.bmp,FALSE_POSITIVE,15,0.893981,ConvexPoint,"ConvexPoint:count=15,max_conf=0.893981"
NoDefectTempSelect_0601.bmp,FALSE_POSITIVE,9,0.837685,ConvexPoint;ExposeWhite;FiberNep,"ConvexPoint:count=1,max_conf=0.428312;ExposeWhite:count=5,max_conf=0.814782;FiberNep:count=3,max_conf=0.837685"
NoDefectTempSelect_0602.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0603.bmp,FALSE_POSITIVE,1,0.682082,ConvexPoint,"ConvexPoint:count=1,max_conf=0.682082"
NoDefectTempSelect_0604.bmp,FALSE_POSITIVE,15,0.882744,ConvexPoint;FiberNep,"ConvexPoint:count=14,max_conf=0.882744;FiberNep:count=1,max_conf=0.400974"
NoDefectTempSelect_0605.bmp,FALSE_POSITIVE,3,0.757373,ConvexPoint;FiberNep,"ConvexPoint:count=2,max_conf=0.757373;FiberNep:count=1,max_conf=0.365635"
NoDefectTempSelect_0606.bmp,FALSE_POSITIVE,1,0.644586,ConvexPoint,"ConvexPoint:count=1,max_conf=0.644586"
NoDefectTempSelect_0607.bmp,FALSE_POSITIVE,2,0.517625,ConvexPoint;ExposeWhite,"ConvexPoint:count=1,max_conf=0.359435;ExposeWhite:count=1,max_conf=0.517625"
NoDefectTempSelect_0608.bmp,FALSE_POSITIVE,1,0.759014,ConvexPoint,"ConvexPoint:count=1,max_conf=0.759014"
NoDefectTempSelect_0609.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0610.bmp,FALSE_POSITIVE,6,0.800888,ConvexPoint,"ConvexPoint:count=6,max_conf=0.800888"
NoDefectTempSelect_0611.bmp,FALSE_POSITIVE,15,0.846790,ConvexPoint,"ConvexPoint:count=15,max_conf=0.846790"
NoDefectTempSelect_0612.bmp,TRUE_NEGATIVE,0,,,
